Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"QCL","Crops and livestock products","710","South Africa","5312","Area harvested","01213","Cauliflowers and broccoli","2022","2022","ha","931","I","Imputed value",""
"QCL","Crops and livestock products","710","South Africa","5312","Area harvested","01199.90","Cereals n.e.c.","2022","2022","ha","14112","I","Imputed value",""
"QCL","Crops and livestock products","710","South Africa","5312","Area harvested","01344.02","Cherries","2022","2022","ha","967","E","Estimated value",""
"QCL","Crops and livestock products","710","South Africa","5312","Area harvested","01691","Chicory roots","2022","2022","ha","2149","I","Imputed value",""
"QCL","Crops and livestock products","710","South Africa","5312","Area harvested","01652","Chillies and peppers, dry (Capsicum spp., Pimenta spp.), raw","2022","2022","ha","8590","I","Imputed value",""
"QCL","Crops and livestock products","710","South Africa","5312","Area harvested","01231","Chillies and peppers, green (Capsicum spp. and Pimenta spp.)","2022","2022","ha","132","I","Imputed value",""
"QCL","Crops and livestock products","710","South Africa","5312","Area harvested","01706","Cow peas, dry","2022","2022","ha","10672","I","Imputed value",""
"QCL","Crops and livestock products","710","South Africa","5312","Area harvested","01232","Cucumbers and gherkins","2022","2022","ha","1652","I","Imputed value",""
"QCL","Crops and livestock products","710","South Africa","5312","Area harvested","01315","Figs","2022","2022","ha","558","I","Imputed value",""
"QCL","Crops and livestock products","710","South Africa","5312","Area harvested","01330","Grapes","2022","2022","ha","117386","I","Imputed value",""
"QCL","Crops and livestock products","710","South Africa","5312","Area harvested","01290.01","Green corn (maize)","2022","2022","ha","39415","I","Imputed value",""
"QCL","Crops and livestock products","710","South Africa","5312","Area harvested","0142","Groundnuts, excluding shelled","2022","2022","ha","43400","A","Official figure",""
"QCL","Crops and livestock products","710","South Africa","5312","Area harvested","01659","Hop cones","2022","2022","ha","394","I","Imputed value",""
"QCL","Crops and livestock products","710","South Africa","5312","Area harvested","01922.02","Kenaf, and other textile bast fibres, raw or retted","2022","2022","ha","1210","I","Imputed value",""
"QCL","Crops and livestock products","710","South Africa","5312","Area harvested","01254","Leeks and other alliaceous vegetables","2022","2022","ha","0","M","Missing value (data cannot exist, not applicable)",""
"QCL","Crops and livestock products","710","South Africa","5312","Area harvested","01322","Lemons and limes","2022","2022","ha","35273","I","Imputed value",""
"QCL","Crops and livestock products","710","South Africa","5312","Area harvested","01214","Lettuce and chicory","2022","2022","ha","2213","I","Imputed value",""
"QCL","Crops and livestock products","710","South Africa","5312","Area harvested","01709.02","Lupins","2022","2022","ha","21000","A","Official figure",""
"QCL","Crops and livestock products","710","South Africa","5312","Area harvested","0112","Maize (corn)","2022","2022","ha","3001800","A","Official figure",""
"QCL","Crops and livestock products","710","South Africa","5312","Area harvested","01316","Mangoes, guavas and mangosteens","2022","2022","ha","6100","I","Imputed value",""
"QCL","Crops and livestock products","710","South Africa","5312","Area harvested","0118","Millet","2022","2022","ha","12947","E","Estimated value",""
"QCL","Crops and livestock products","710","South Africa","5312","Area harvested","0117","Oats","2022","2022","ha","27000","A","Official figure",""
"QCL","Crops and livestock products","710","South Africa","5312","Area harvested","01253.02","Onions and shallots, dry (excluding dehydrated)","2022","2022","ha","27302","I","Imputed value",""
"QCL","Crops and livestock products","710","South Africa","5312","Area harvested","01323","Oranges","2022","2022","ha","39030","I","Imputed value",""
"QCL","Crops and livestock products","710","South Africa","5312","Area harvested","01241.90","Other beans, green","2022","2022","ha","3489","I","Imputed value",""
"QCL","Crops and livestock products","710","South Africa","5312","Area harvested","01355.90","Other berries and fruits of the genus vaccinium n.e.c.","2022","2022","ha","780","I","Imputed value",""
"QCL","Crops and livestock products","710","South Africa","5312","Area harvested","01329","Other citrus fruit, n.e.c.","2022","2022","ha","272","I","Imputed value",""
"QCL","Crops and livestock products","710","South Africa","5312","Area harvested","01929.90","Other fibre crops, raw, n.e.c.","2022","2022","ha","3140","I","Imputed value",""
"QCL","Crops and livestock products","710","South Africa","5312","Area harvested","01359.90","Other fruits, n.e.c.","2022","2022","ha","1779","I","Imputed value",""
"QCL","Crops and livestock products","710","South Africa","5312","Area harvested","01379.90","Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.","2022","2022","ha","20263","I","Imputed value",""
"QCL","Crops and livestock products","710","South Africa","5312","Area harvested","01449.90","Other oil seeds, n.e.c.","2022","2022","ha","5501","E","Estimated value",""
"QCL","Crops and livestock products","710","South Africa","5312","Area harvested","01290.90","Other vegetables, fresh n.e.c.","2022","2022","ha","16070","I","Imputed value",""
"QCL","Crops and livestock products","710","South Africa","5312","Area harvested","01317","Papayas","2022","2022","ha","913","I","Imputed value",""
"QCL","Crops and livestock products","710","South Africa","5312","Area harvested","01345","Peaches and nectarines","2022","2022","ha","10872","I","Imputed value",""
"QCL","Crops and livestock products","710","South Africa","5312","Area harvested","01342.01","Pears","2022","2022","ha","14804","I","Imputed value",""
"QCL","Crops and livestock products","710","South Africa","5312","Area harvested","01705","Peas, dry","2022","2022","ha","894","I","Imputed value",""
"QCL","Crops and livestock products","710","South Africa","5312","Area harvested","01242","Peas, green","2022","2022","ha","2449","I","Imputed value",""
"QCL","Crops and livestock products","710","South Africa","5312","Area harvested","01318","Pineapples","2022","2022","ha","11155","I","Imputed value",""
"QCL","Crops and livestock products","710","South Africa","5312","Area harvested","01346","Plums and sloes","2022","2022","ha","13500","I","Imputed value",""
"QCL","Crops and livestock products","710","South Africa","5312","Area harvested","01321","Pomelos and grapefruits","2022","2022","ha","13565","I","Imputed value",""
"QCL","Crops and livestock products","710","South Africa","5312","Area harvested","01510","Potatoes","2022","2022","ha","66898","I","Imputed value",""
"QCL","Crops and livestock products","710","South Africa","5312","Area harvested","01235","Pumpkins, squash and gourds","2022","2022","ha","35530","I","Imputed value",""
"QCL","Crops and livestock products","710","South Africa","5312","Area harvested","01342.02","Quinces","2022","2022","ha","45","I","Imputed value",""
"QCL","Crops and livestock products","710","South Africa","5312","Area harvested","01443","Rape or colza seed","2022","2022","ha","123510","A","Official figure",""
"QCL","Crops and livestock products","710","South Africa","5312","Area harvested","0113","Rice","2022","2022","ha","1067","I","Imputed value",""
"QCL","Crops and livestock products","710","South Africa","5312","Area harvested","0116","Rye","2022","2022","ha","1787","E","Estimated value",""
"QCL","Crops and livestock products","710","South Africa","5312","Area harvested","01921.01","Seed cotton, unginned","2022","2022","ha","18018","A","Official figure",""
"QCL","Crops and livestock products","710","South Africa","5312","Area harvested","01929.05","Sisal, raw","2022","2022","ha","1962","I","Imputed value",""
"QCL","Crops and livestock products","710","South Africa","5312","Area harvested","0114","Sorghum","2022","2022","ha","37200","A","Official figure",""
"QCL","Crops and livestock products","710","South Africa","5312","Area harvested","0141","Soya beans","2022","2022","ha","925300","A","Official figure",""
"QCL","Crops and livestock products","710","South Africa","5312","Area harvested","01354","Strawberries","2022","2022","ha","1041","I","Imputed value",""
"QCL","Crops and livestock products","710","South Africa","5312","Area harvested","01802","Sugar cane","2022","2022","ha","258403","A","Official figure",""
"QCL","Crops and livestock products","710","South Africa","5312","Area harvested","01445","Sunflower seed","2022","2022","ha","670700","A","Official figure",""
"QCL","Crops and livestock products","710","South Africa","5312","Area harvested","01530","Sweet potatoes","2022","2022","ha","33008","I","Imputed value",""
"QCL","Crops and livestock products","710","South Africa","5312","Area harvested","01324","Tangerines, mandarins, clementines","2022","2022","ha","21682","I","Imputed value",""
"QCL","Crops and livestock products","710","South Africa","5312","Area harvested","01620","Tea leaves","2022","2022","ha","843","I","Imputed value",""
"QCL","Crops and livestock products","710","South Africa","5312","Area harvested","01234","Tomatoes","2022","2022","ha","6915","I","Imputed value",""
"QCL","Crops and livestock products","710","South Africa","5312","Area harvested","01970","Unmanufactured tobacco","2022","2022","ha","4300","A","Official figure",""
"QCL","Crops and livestock products","710","South Africa","5312","Area harvested","01221","Watermelons","2022","2022","ha","3870","I","Imputed value",""
"QCL","Crops and livestock products","710","South Africa","5312","Area harvested","0111","Wheat","2022","2022","ha","566800","A","Official figure",""
"QCL","Crops and livestock products","728","South Sudan","5312","Area harvested","01312","Bananas","2022","2022","ha","0","M","Missing value (data cannot exist, not applicable)",""
"QCL","Crops and livestock products","728","South Sudan","5312","Area harvested","01701","Beans, dry","2022","2022","ha","1231","E","Estimated value",""
"QCL","Crops and livestock products","728","South Sudan","5312","Area harvested","01702","Broad beans and horse beans, dry","2022","2022","ha","0","M","Missing value (data cannot exist, not applicable)",""
"QCL","Crops and livestock products","728","South Sudan","5312","Area harvested","01212","Cabbages","2022","2022","ha","0","M","Missing value (data cannot exist, not applicable)",""
"QCL","Crops and livestock products","728","South Sudan","5312","Area harvested","01229","Cantaloupes and other melons","2022","2022","ha","2384","E","Estimated value",""
"QCL","Crops and livestock products","728","South Sudan","5312","Area harvested","01251","Carrots and turnips","2022","2022","ha","0","M","Missing value (data cannot exist, not applicable)",""
"QCL","Crops and livestock products","728","South Sudan","5312","Area harvested","01520.01","Cassava, fresh","2022","2022","ha","99347","A","Official figure",""
"QCL","Crops and livestock products","728","South Sudan","5312","Area harvested","01447","Castor oil seeds","2022","2022","ha","0","M","Missing value (data cannot exist, not applicable)",""
"QCL","Crops and livestock products","728","South Sudan","5312","Area harvested","01213","Cauliflowers and broccoli","2022","2022","ha","0","M","Missing value (data cannot exist, not applicable)",""
"QCL","Crops and livestock products","728","South Sudan","5312","Area harvested","01703","Chick peas, dry","2022","2022","ha","0","M","Missing value (data cannot exist, not applicable)",""
"QCL","Crops and livestock products","728","South Sudan","5312","Area harvested","01652","Chillies and peppers, dry (Capsicum spp., Pimenta spp.), raw","2022","2022","ha","4110","E","Estimated value",""
"QCL","Crops and livestock products","728","South Sudan","5312","Area harvested","01231","Chillies and peppers, green (Capsicum spp. and Pimenta spp.)","2022","2022","ha","0","M","Missing value (data cannot exist, not applicable)",""
"QCL","Crops and livestock products","728","South Sudan","5312","Area harvested","01706","Cow peas, dry","2022","2022","ha","0","M","Missing value (data cannot exist, not applicable)",""
"QCL","Crops and livestock products","728","South Sudan","5312","Area harvested","01232","Cucumbers and gherkins","2022","2022","ha","0","M","Missing value (data cannot exist, not applicable)",""
"QCL","Crops and livestock products","728","South Sudan","5312","Area harvested","01314","Dates","2022","2022","ha","0","M","Missing value (data cannot exist, not applicable)",""
"QCL","Crops and livestock products","728","South Sudan","5312","Area harvested","01233","Eggplants (aubergines)","2022","2022","ha","0","M","Missing value (data cannot exist, not applicable)",""
"QCL","Crops and livestock products","728","South Sudan","5312","Area harvested","01252","Green garlic","2022","2022","ha","0","M","Missing value (data cannot exist, not applicable)",""
"QCL","Crops and livestock products","728","South Sudan","5312","Area harvested","0142","Groundnuts, excluding shelled","2022","2022","ha","275604","A","Official figure",""
"QCL","Crops and livestock products","728","South Sudan","5312","Area harvested","01922.01","Jute, raw or retted","2022","2022","ha","1633","I","Imputed value",""
"QCL","Crops and livestock products","728","South Sudan","5312","Area harvested","01322","Lemons and limes","2022","2022","ha","0","M","Missing value (data cannot exist, not applicable)",""
"QCL","Crops and livestock products","728","South Sudan","5312","Area harvested","0112","Maize (corn)","2022","2022","ha","220000","A","Official figure",""
"QCL","Crops and livestock products","728","South Sudan","5312","Area harvested","01316","Mangoes, guavas and mangosteens","2022","2022","ha","0","M","Missing value (data cannot exist, not applicable)",""
"QCL","Crops and livestock products","728","South Sudan","5312","Area harvested","01449.01","Melonseed","2022","2022","ha","36336","I","Imputed value",""
"QCL","Crops and livestock products","728","South Sudan","5312","Area harvested","0118","Millet","2022","2022","ha","56452","A","Official figure",""
"QCL","Crops and livestock products","728","South Sudan","5312","Area harvested","01239.01","Okra","2022","2022","ha","0","M","Missing value (data cannot exist, not applicable)",""
"QCL","Crops and livestock products","728","South Sudan","5312","Area harvested","01253.02","Onions and shallots, dry (excluding dehydrated)","2022","2022","ha","0","M","Missing value (data cannot exist, not applicable)",""
"QCL","Crops and livestock products","728","South Sudan","5312","Area harvested","01253.01","Onions and shallots, green","2022","2022","ha","0","M","Missing value (data cannot exist, not applicable)",""
"QCL","Crops and livestock products","728","South Sudan","5312","Area harvested","01323","Oranges","2022","2022","ha","0","M","Missing value (data cannot exist, not applicable)",""
"QCL","Crops and livestock products","728","South Sudan","5312","Area harvested","01241.90","Other beans, green","2022","2022","ha","235","E","Estimated value",""
"QCL","Crops and livestock products","728","South Sudan","5312","Area harvested","01359.90","Other fruits, n.e.c.","2022","2022","ha","68399","E","Estimated value",""
"QCL","Crops and livestock products","728","South Sudan","5312","Area harvested","01449.90","Other oil seeds, n.e.c.","2022","2022","ha","48646","I","Imputed value",""
"QCL","Crops and livestock products","728","South Sudan","5312","Area harvested","01709.90","Other pulses n.e.c.","2022","2022","ha","37314","E","Estimated value",""
"QCL","Crops and livestock products","728","South Sudan","5312","Area harvested","01319","Other tropical fruits, n.e.c.","2022","2022","ha","11411","E","Estimated value",""
"QCL","Crops and livestock products","728","South Sudan","5312","Area harvested","01290.90","Other vegetables, fresh n.e.c.","2022","2022","ha","55931","E","Estimated value",""
"QCL","Crops and livestock products","728","South Sudan","5312","Area harvested","01242","Peas, green","2022","2022","ha","0","M","Missing value (data cannot exist, not applicable)",""
"QCL","Crops and livestock products","728","South Sudan","5312","Area harvested","01318","Pineapples","2022","2022","ha","1088","E","Estimated value",""
"QCL","Crops and livestock products","728","South Sudan","5312","Area harvested","01321","Pomelos and grapefruits","2022","2022","ha","0","M","Missing value (data cannot exist, not applicable)",""
"QCL","Crops and livestock products","728","South Sudan","5312","Area harvested","01510","Potatoes","2022","2022","ha","0","M","Missing value (data cannot exist, not applicable)",""
"QCL","Crops and livestock products","728","South Sudan","5312","Area harvested","01235","Pumpkins, squash and gourds","2022","2022","ha","4331","E","Estimated value",""
"QCL","Crops and livestock products","728","South Sudan","5312","Area harvested","0113","Rice","2022","2022","ha","30718","A","Official figure",""
"QCL","Crops and livestock products","728","South Sudan","5312","Area harvested","01921.01","Seed cotton, unginned","2022","2022","ha","0","M","Missing value (data cannot exist, not applicable)",""
"QCL","Crops and livestock products","728","South Sudan","5312","Area harvested","01444","Sesame seed","2022","2022","ha","615059","E","Estimated value",""
"QCL","Crops and livestock products","728","South Sudan","5312","Area harvested","0114","Sorghum","2022","2022","ha","700041","A","Official figure",""
"QCL","Crops and livestock products","728","South Sudan","5312","Area harvested","01802","Sugar cane","2022","2022","ha","0","M","Missing value (data cannot exist, not applicable)",""
"QCL","Crops and livestock products","728","South Sudan","5312","Area harvested","01445","Sunflower seed","2022","2022","ha","30362","E","Estimated value",""
"QCL","Crops and livestock products","728","South Sudan","5312","Area harvested","01530","Sweet potatoes","2022","2022","ha","0","M","Missing value (data cannot exist, not applicable)",""
"QCL","Crops and livestock products","728","South Sudan","5312","Area harvested","01324","Tangerines, mandarins, clementines","2022","2022","ha","1900","E","Estimated value",""
"QCL","Crops and livestock products","728","South Sudan","5312","Area harvested","01234","Tomatoes","2022","2022","ha","0","M","Missing value (data cannot exist, not applicable)",""
"QCL","Crops and livestock products","728","South Sudan","5312","Area harvested","01221","Watermelons","2022","2022","ha","0","M","Missing value (data cannot exist, not applicable)",""
"QCL","Crops and livestock products","728","South Sudan","5312","Area harvested","0111","Wheat","2022","2022","ha","0","M","Missing value (data cannot exist, not applicable)",""
"QCL","Crops and livestock products","728","South Sudan","5312","Area harvested","01540","Yams","2022","2022","ha","21144","E","Estimated value",""
"QCL","Crops and livestock products","729","Sudan","5312","Area harvested","01312","Bananas","2022","2022","ha","53299","I","Imputed value",""
"QCL","Crops and livestock products","729","Sudan","5312","Area harvested","0115","Barley","2022","2022","ha","0","M","Missing value (data cannot exist, not applicable)",""
"QCL","Crops and livestock products","729","Sudan","5312","Area harvested","01701","Beans, dry","2022","2022","ha","3569","I","Imputed value",""
"QCL","Crops and livestock products","729","Sudan","5312","Area harvested","01702","Broad beans and horse beans, dry","2022","2022","ha","28749","I","Imputed value",""
"QCL","Crops and livestock products","729","Sudan","5312","Area harvested","01212","Cabbages","2022","2022","ha","399","I","Imputed value",""
"QCL","Crops and livestock products","729","Sudan","5312","Area harvested","01229","Cantaloupes and other melons","2022","2022","ha","1754","I","Imputed value",""
"QCL","Crops and livestock products","729","Sudan","5312","Area harvested","01251","Carrots and turnips","2022","2022","ha","7991","E","Estimated value",""
"QCL","Crops and livestock products","729","Sudan","5312","Area harvested","01520.01","Cassava, fresh","2022","2022","ha","0","M","Missing value (data cannot exist, not applicable)",""
"QCL","Crops and livestock products","729","Sudan","5312","Area harvested","01447","Castor oil seeds","2022","2022","ha","2000","X","Figure from international organizations","Unofficial figure"
"QCL","Crops and livestock products","729","Sudan","5312","Area harvested","01213","Cauliflowers and broccoli","2022","2022","ha","36","I","Imputed value",""
"QCL","Crops and livestock products","729","Sudan","5312","Area harvested","01703","Chick peas, dry","2022","2022","ha","23843","I","Imputed value",""
"QCL","Crops and livestock products","729","Sudan","5312","Area harvested","01652","Chillies and peppers, dry (Capsicum spp., Pimenta spp.), raw","2022","2022","ha","3127","E","Estimated value",""
"QCL","Crops and livestock products","729","Sudan","5312","Area harvested","01231","Chillies and peppers, green (Capsicum spp. and Pimenta spp.)","2022","2022","ha","5079","E","Estimated value",""
"QCL","Crops and livestock products","729","Sudan","5312","Area harvested","01706","Cow peas, dry","2022","2022","ha","292075","I","Imputed value",""
"QCL","Crops and livestock products","729","Sudan","5312","Area harvested","01232","Cucumbers and gherkins","2022","2022","ha","17749","E","Estimated value",""
"QCL","Crops and livestock products","729","Sudan","5312","Area harvested","01314","Dates","2022","2022","ha","37046","I","Imputed value",""
"QCL","Crops and livestock products","729","Sudan","5312","Area harvested","01233","Eggplants (aubergines)","2022","2022","ha","11774","E","Estimated value",""
"QCL","Crops and livestock products","729","Sudan","5312","Area harvested","01252","Green garlic","2022","2022","ha","3245","E","Estimated value",""
"QCL","Crops and livestock products","729","Sudan","5312","Area harvested","0142","Groundnuts, excluding shelled","2022","2022","ha","3000000","X","Figure from international organizations","Unofficial figure"
"QCL","Crops and livestock products","729","Sudan","5312","Area harvested","01322","Lemons and limes","2022","2022","ha","32772","I","Imputed value",""
"QCL","Crops and livestock products","729","Sudan","5312","Area harvested","0112","Maize (corn)","2022","2022","ha","23695","I","Imputed value",""
"QCL","Crops and livestock products","729","Sudan","5312","Area harvested","01316","Mangoes, guavas and mangosteens","2022","2022","ha","35036","I","Imputed value",""
"QCL","Crops and livestock products","729","Sudan","5312","Area harvested","01449.01","Melonseed","2022","2022","ha","513734","I","Imputed value",""
"QCL","Crops and livestock products","729","Sudan","5312","Area harvested","0118","Millet","2022","2022","ha","2500000","X","Figure from international organizations","Unofficial figure"
"QCL","Crops and livestock products","729","Sudan","5312","Area harvested","01239.01","Okra","2022","2022","ha","26739","E","Estimated value",""
"QCL","Crops and livestock products","729","Sudan","5312","Area harvested","01253.02","Onions and shallots, dry (excluding dehydrated)","2022","2022","ha","88307","E","Estimated value",""
"QCL","Crops and livestock products","729","Sudan","5312","Area harvested","01253.01","Onions and shallots, green","2022","2022","ha","0","M","Missing value (data cannot exist, not applicable)",""
"QCL","Crops and livestock products","729","Sudan","5312","Area harvested","01323","Oranges","2022","2022","ha","23800","I","Imputed value",""
"QCL","Crops and livestock products","729","Sudan","5312","Area harvested","01241.90","Other beans, green","2022","2022","ha","62","E","Estimated value",""
"QCL","Crops and livestock products","729","Sudan","5312","Area harvested","01359.90","Other fruits, n.e.c.","2022","2022","ha","53160","E","Estimated value",""
"QCL","Crops and livestock products","729","Sudan","5312","Area harvested","01449.90","Other oil seeds, n.e.c.","2022","2022","ha","14522","I","Imputed value",""
"QCL","Crops and livestock products","729","Sudan","5312","Area harvested","01709.90","Other pulses n.e.c.","2022","2022","ha","107532","E","Estimated value",""
"QCL","Crops and livestock products","729","Sudan","5312","Area harvested","01290.90","Other vegetables, fresh n.e.c.","2022","2022","ha","46377","E","Estimated value",""
"QCL","Crops and livestock products","729","Sudan","5312","Area harvested","01242","Peas, green","2022","2022","ha","0","M","Missing value (data cannot exist, not applicable)",""
"QCL","Crops and livestock products","729","Sudan","5312","Area harvested","01318","Pineapples","2022","2022","ha","855","E","Estimated value",""
"QCL","Crops and livestock products","729","Sudan","5312","Area harvested","01321","Pomelos and grapefruits","2022","2022","ha","26987","I","Imputed value",""
"QCL","Crops and livestock products","729","Sudan","5312","Area harvested","01510","Potatoes","2022","2022","ha","42474","I","Imputed value",""
"QCL","Crops and livestock products","729","Sudan","5312","Area harvested","01235","Pumpkins, squash and gourds","2022","2022","ha","2119","E","Estimated value",""
"QCL","Crops and livestock products","729","Sudan","5312","Area harvested","0113","Rice","2022","2022","ha","10753","I","Imputed value",""
"QCL","Crops and livestock products","729","Sudan","5312","Area harvested","01921.01","Seed cotton, unginned","2022","2022","ha","171017","I","Imputed value",""
"QCL","Crops and livestock products","729","Sudan","5312","Area harvested","01444","Sesame seed","2022","2022","ha","4151896","E","Estimated value",""
"QCL","Crops and livestock products","729","Sudan","5312","Area harvested","0114","Sorghum","2022","2022","ha","7000000","X","Figure from international organizations","Unofficial figure"
"QCL","Crops and livestock products","729","Sudan","5312","Area harvested","01802","Sugar cane","2022","2022","ha","62203","I","Imputed value",""
"QCL","Crops and livestock products","729","Sudan","5312","Area harvested","01445","Sunflower seed","2022","2022","ha","210000","X","Figure from international organizations","Unofficial figure"
"QCL","Crops and livestock products","729","Sudan","5312","Area harvested","01530","Sweet potatoes","2022","2022","ha","34790","I","Imputed value",""
"QCL","Crops and livestock products","729","Sudan","5312","Area harvested","01324","Tangerines, mandarins, clementines","2022","2022","ha","0","M","Missing value (data cannot exist, not applicable)",""
"QCL","Crops and livestock products","729","Sudan","5312","Area harvested","01234","Tomatoes","2022","2022","ha","46917","E","Estimated value",""
"QCL","Crops and livestock products","729","Sudan","5312","Area harvested","01221","Watermelons","2022","2022","ha","37384","E","Estimated value",""
"QCL","Crops and livestock products","729","Sudan","5312","Area harvested","0111","Wheat","2022","2022","ha","280000","X","Figure from international organizations","Unofficial figure"
"QCL","Crops and livestock products","729","Sudan","5312","Area harvested","01540","Yams","2022","2022","ha","82710","E","Estimated value",""
"QCL","Crops and livestock products","768","Togo","5312","Area harvested","01654","Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw","2022","2022","ha","0","M","Missing value (data cannot exist, not applicable)",""
"QCL","Crops and livestock products","768","Togo","5312","Area harvested","01708","Bambara beans, dry","2022","2022","ha","27819","I","Imputed value",""
"QCL","Crops and livestock products","768","Togo","5312","Area harvested","01312","Bananas","2022","2022","ha","2003","E","Estimated value",""
"QCL","Crops and livestock products","768","Togo","5312","Area harvested","01701","Beans, dry","2022","2022","ha","394376","A","Official figure",""
"QCL","Crops and livestock products","768","Togo","5312","Area harvested","01212","Cabbages","2022","2022","ha","72","E","Estimated value",""
"QCL","Crops and livestock products","768","Togo","5312","Area harvested","01372","Cashew nuts, in shell","2022","2022","ha","5650","E","Estimated value",""
"QCL","Crops and livestock products","768","Togo","5312","Area harvested","01520.01","Cassava, fresh","2022","2022","ha","305160","A","Official figure",""
"QCL","Crops and livestock products","768","Togo","5312","Area harvested","01447","Castor oil seeds","2022","2022","ha","1022","E","Estimated value",""
"QCL","Crops and livestock products","768","Togo","5312","Area harvested","01199.90","Cereals n.e.c.","2022","2022","ha","0","M","Missing value (data cannot exist, not applicable)",""
"QCL","Crops and livestock products","768","Togo","5312","Area harvested","01703","Chick peas, dry","2022","2022","ha","2043","I","Imputed value",""
"QCL","Crops and livestock products","768","Togo","5312","Area harvested","01652","Chillies and peppers, dry (Capsicum spp., Pimenta spp.), raw","2022","2022","ha","8471","E","Estimated value",""
"QCL","Crops and livestock products","768","Togo","5312","Area harvested","01656","Cloves (whole stems), raw","2022","2022","ha","0","M","Missing value (data cannot exist, not applicable)",""
"QCL","Crops and livestock products","768","Togo","5312","Area harvested","01640","Cocoa beans","2022","2022","ha","12418","I","Imputed value",""
"QCL","Crops and livestock products","768","Togo","5312","Area harvested","01460","Coconuts, in shell","2022","2022","ha","4058","I","Imputed value",""
"QCL","Crops and livestock products","768","Togo","5312","Area harvested","01610","Coffee, green","2022","2022","ha","44394","A","Official figure",""
"QCL","Crops and livestock products","768","Togo","5312","Area harvested","01599.10","Edible roots and tubers with high starch or inulin content, n.e.c., fresh","2022","2022","ha","1366","I","Imputed value",""
"QCL","Crops and livestock products","768","Togo","5312","Area harvested","01193","Fonio","2022","2022","ha","5200","A","Official figure",""
"QCL","Crops and livestock products","768","Togo","5312","Area harvested","0142","Groundnuts, excluding shelled","2022","2022","ha","59515","A","Official figure",""
"QCL","Crops and livestock products","768","Togo","5312","Area harvested","01499.01","Karite nuts (sheanuts)","2022","2022","ha","3121","E","Estimated value",""
"QCL","Crops and livestock products","768","Togo","5312","Area harvested","01254","Leeks and other alliaceous vegetables","2022","2022","ha","0","M","Missing value (data cannot exist, not applicable)",""
"QCL","Crops and livestock products","768","Togo","5312","Area harvested","0112","Maize (corn)","2022","2022","ha","763336","A","Official figure",""
"QCL","Crops and livestock products","768","Togo","5312","Area harvested","01316","Mangoes, guavas and mangosteens","2022","2022","ha","0","M","Missing value (data cannot exist, not applicable)",""
"QCL","Crops and livestock products","768","Togo","5312","Area harvested","0118","Millet","2022","2022","ha","46942","A","Official figure",""
"QCL","Crops and livestock products","768","Togo","5312","Area harvested","01653","Nutmeg, mace, cardamoms, raw","2022","2022","ha","33","I","Imputed value",""
"QCL","Crops and livestock products","768","Togo","5312","Area harvested","01491.01","Oil palm fruit","2022","2022","ha","65389","I","Imputed value",""
"QCL","Crops and livestock products","768","Togo","5312","Area harvested","01323","Oranges","2022","2022","ha","3309","I","Imputed value",""
"QCL","Crops and livestock products","768","Togo","5312","Area harvested","01929.90","Other fibre crops, raw, n.e.c.","2022","2022","ha","0","M","Missing value (data cannot exist, not applicable)",""
"QCL","Crops and livestock products","768","Togo","5312","Area harvested","01359.90","Other fruits, n.e.c.","2022","2022","ha","4486","E","Estimated value",""
"QCL","Crops and livestock products","768","Togo","5312","Area harvested","01379.90","Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.","2022","2022","ha","0","M","Missing value (data cannot exist, not applicable)",""
"QCL","Crops and livestock products","768","Togo","5312","Area harvested","01699","Other stimulant, spice and aromatic crops, n.e.c.","2022","2022","ha","268","E","Estimated value",""
"QCL","Crops and livestock products","768","Togo","5312","Area harvested","01290.90","Other vegetables, fresh n.e.c.","2022","2022","ha","28237","I","Imputed value",""
"QCL","Crops and livestock products","768","Togo","5312","Area harvested","01318","Pineapples","2022","2022","ha","237","E","Estimated value",""
"QCL","Crops and livestock products","768","Togo","5312","Area harvested","0113","Rice","2022","2022","ha","99958","A","Official figure",""
"QCL","Crops and livestock products","768","Togo","5312","Area harvested","01921.01","Seed cotton, unginned","2022","2022","ha","78100","A","Official figure",""
"QCL","Crops and livestock products","768","Togo","5312","Area harvested","01444","Sesame seed","2022","2022","ha","5753","E","Estimated value",""
"QCL","Crops and livestock products","768","Togo","5312","Area harvested","0114","Sorghum","2022","2022","ha","317571","A","Official figure",""
"QCL","Crops and livestock products","768","Togo","5312","Area harvested","0141","Soya beans","2022","2022","ha","231720","A","Official figure",""
"QCL","Crops and livestock products","768","Togo","5312","Area harvested","01530","Sweet potatoes","2022","2022","ha","2738","A","Official figure",""
"QCL","Crops and livestock products","768","Togo","5312","Area harvested","01550","Taro","2022","2022","ha","6213","A","Official figure",""
"QCL","Crops and livestock products","768","Togo","5312","Area harvested","01234","Tomatoes","2022","2022","ha","1232","I","Imputed value",""
"QCL","Crops and livestock products","768","Togo","5312","Area harvested","01970","Unmanufactured tobacco","2022","2022","ha","4414","I","Imputed value",""
"QCL","Crops and livestock products","768","Togo","5312","Area harvested","01540","Yams","2022","2022","ha","108871","A","Official figure",""
